Price,Address_x,Address_y,Bedrooms,Baths,Area
295000.0,54.9812653,-1.5978002,2.0,2.0,75.0
345000.0,53.3299263,-6.3236515,3.0,1.0,80.0
1100000.0,53.3343702,-6.21858299966093,4.0,2.0,137.0
220000.0,53.4004581,-6.2937557,2.0,2.0,61.0
975000.0,53.2813895,-6.113698649999996,4.0,2.0,137.0
330000.0,53.2349696,-6.121564102308153,2.0,1.0,63.0
825000.0,53.3135752,-6.2745671666666665,3.0,2.0,128.0
230000.0,51.7094315,0.2453167,2.0,2.0,111.0
425000.0,53.3202638,-6.3911073,3.0,1.0,98.0
265000.0,51.8750216,-8.3413808,1.0,1.0,50.0
850000.0,53.3118481,-6.2744692,3.0,2.0,112.0
665000.0,53.2682152,-6.146487045273632,4.0,2.0,150.0
440000.0,53.252880950000005,-6.212591099999997,3.0,1.0,84.0
274950.0,53.41769645,-6.383347159602659,3.0,3.0,111.0
219950.0,53.389167,-6.296944,2.0,1.0,111.0
435000.0,53.3932301,-6.129352,3.0,1.0,84.0
385000.0,53.28237845,-6.190918979953344,2.0,2.0,65.0
350000.0,45.37635,-95.678651,2.0,1.0,111.0
495000.0,53.3291947,-6.2313316,2.0,1.0,57.0
550000.0,53.26265695,-6.163252794186456,3.0,1.0,97.0
295000.0,6.7053776,-1.6203458,2.0,2.0,71.0
550000.0,53.373002,-6.221582,3.0,4.0,125.0
450000.0,53.2764266,-6.2528361,3.0,3.0,104.0
495000.0,53.3846748,-6.1500848,3.0,2.0,96.0
850000.0,53.3027269,-6.2684927,4.0,3.0,140.0
375000.0,53.3868998,-6.3775408,6.0,3.0,167.0
389950.0,-43.4782707,172.5920719074373,3.0,1.0,111.0
525000.0,53.3742476,-6.3939706,3.0,3.0,117.0
950000.0,53.3118481,-6.2744692,3.0,3.0,121.0
989000.0,53.3118481,-6.2744692,3.0,3.0,133.0
330000.0,53.4104332,-6.4404037,3.0,3.0,97.0
425000.0,48.509465,-101.8851618,2.0,2.0,61.0
495000.0,53.3920947,-6.245776717727109,4.0,3.0,156.0
349950.0,53.3948612,-6.1635775,3.0,2.0,111.0
289950.0,53.3610883,-6.2713186,2.0,1.0,111.0
220000.0,53.42784585,-6.267277947809934,3.0,1.0,74.0
435000.0,55.8605229,-4.0216087,3.0,1.0,83.0
225000.0,53.41680275,-6.466705510201699,1.0,1.0,45.0
495000.0,53.3610883,-6.2713186,4.0,4.0,117.0
545000.0,53.362650650000006,-6.249912999999999,3.0,2.0,111.0
1300000.0,53.2780047,-6.1803155,7.0,3.0,260.0
310000.0,53.3515118,-6.2830446,2.0,1.0,47.0
475000.0,53.3142302,-6.3016765,2.0,3.0,80.0
625000.0,53.2829356,-6.26946681466952,4.0,1.0,118.0
235000.0,53.3868998,-6.3775408,2.0,2.0,72.0
360000.0,53.33884195,-6.3261600220515,4.0,2.0,85.0
274950.0,53.32497275,-6.31299325,2.0,2.0,111.0
940000.0,53.3265726,-6.2183451,4.0,1.0,127.0
250000.0,53.2878314,-6.3622774,3.0,2.0,84.0
249950.0,53.4228412,-6.3931995,3.0,3.0,111.0
350000.0,53.338727,-6.3243415,3.0,1.0,92.0
149950.0,53.4033907,-6.3904067,1.0,1.0,111.0
1200000.0,53.3394635,-6.3209233,6.0,6.0,202.0
1250000.0,53.2988099,-6.2855388,5.0,3.0,238.0
525000.0,53.3160562,-6.2990949,4.0,3.0,111.0
280000.0,53.3884211,-1.4487678,1.0,1.0,60.0
650000.0,-43.4782707,172.5920719074373,3.0,2.0,111.0
375000.0,53.3971578,-6.2454723,3.0,3.0,88.0
310000.0,53.3201906,-6.376534199999997,3.0,3.0,111.0
315000.0,52.4961269,-3.3505075,2.0,2.0,77.0
575000.0,53.2764266,-6.2528361,3.0,3.0,111.0
190000.0,52.08763785,-2.4526599142271133,1.0,1.0,32.0
224950.0,53.4011271,-6.2951752,2.0,2.0,111.0
685000.0,53.3398189,-6.2381879,2.0,2.0,80.0
325000.0,53.3767158,-6.36654335,2.0,1.0,62.0
485000.0,53.3519082,-6.2359404,3.0,2.0,105.0
395000.0,53.4085711,-6.1767129,3.0,3.0,110.0
470000.0,53.2828385,-6.2965454,2.0,2.0,85.0
560000.0,53.2828385,-6.2965454,3.0,2.0,119.0
595000.0,41.7697883,12.6586082,3.0,2.0,106.0
795000.0,53.3729581,-6.3624744,4.0,3.0,168.0
295000.0,53.3559972,-6.245187,2.0,1.0,86.0
295000.0,53.2808061,-6.3401853,2.0,1.0,69.0
450000.0,45.4258616,-75.4310808,3.0,1.0,111.0
290000.0,6.7053776,-1.6203458,2.0,2.0,111.0
750000.0,53.3291947,-6.2313316,2.0,2.0,97.0
230000.0,53.36966615,-6.373089259877529,2.0,2.0,69.0
395000.0,53.3469467,-6.259063,2.0,1.0,69.0
430000.0,53.3549985,-6.2307946,3.0,2.0,111.0
295000.0,53.3856244,-6.247666821636772,2.0,1.0,75.0
900000.0,53.3263097,-6.2780042,7.0,4.0,218.0
299950.0,53.3299263,-6.3236515,3.0,1.0,111.0
295000.0,53.3801975,-6.1751462,2.0,1.0,60.0
750000.0,53.3621993,-6.250617399999999,10.0,2.0,111.0
1150000.0,53.2932235,-6.211713,4.0,2.0,188.0
280000.0,53.3219624,-6.3942689,3.0,1.0,111.0
400000.0,53.341944,-6.226389,2.0,1.0,76.0
184950.0,53.3948616,-6.2651936,2.0,2.0,111.0
425000.0,53.3487602,-6.3781639,4.0,2.0,138.0
189000.0,25.7824746,-80.1906637,1.0,1.0,111.0
299950.0,53.39732805,-6.404796599139521,3.0,1.0,111.0
375000.0,53.384747,-6.1914272,3.0,1.0,85.0
695000.0,53.2927477,-6.2293398,4.0,3.0,138.0
210000.0,30.0860459,-94.1018461,1.0,1.0,40.0
495000.0,53.2827226,-6.15471715,3.0,1.0,111.0
560000.0,53.26277725,-6.162855817146776,3.0,2.0,118.0
260000.0,53.3515118,-6.2830446,1.0,1.0,56.0
250000.0,53.39582,-6.2587037,3.0,2.0,90.0
1300000.0,53.3291947,-6.2313316,3.0,4.0,141.0
1200000.0,53.3118481,-6.2744692,3.0,3.0,130.0
475000.0,40.4562165,-74.4432073,2.0,2.0,86.0
230000.0,53.4006526,-6.1971533,3.0,1.0,111.0
299950.0,53.3574399,-6.2390974,3.0,1.0,111.0
495000.0,53.2838787,-6.3181903,3.0,4.0,125.0
495000.0,53.3877627,-6.428169,4.0,3.0,142.0
380000.0,53.3891689,-6.2357329,3.0,1.0,81.0
395000.0,53.3891689,-6.2357329,4.0,2.0,120.0
395000.0,53.3515118,-6.2830446,2.0,1.0,72.0
285000.0,53.3515118,-6.2830446,2.0,2.0,58.0
610000.0,53.409771,-6.167790025917851,5.0,4.0,174.0
485000.0,45.4258616,-75.4310808,2.0,2.0,111.0
485000.0,45.4258616,-75.4310808,2.0,2.0,111.0
259950.0,53.4085711,-6.1767129,2.0,2.0,70.0
375000.0,55.8605229,-4.0216087,3.0,1.0,73.0
290000.0,53.338057250000006,-6.389131966648109,3.0,1.0,82.0
375000.0,53.3187243,-6.3240319,3.0,2.0,111.0
395000.0,53.3359597,-6.3006433,3.0,2.0,103.0
725000.0,53.2756245,-6.1032043,1.0,2.0,139.0
295000.0,54.9812653,-1.5978002,1.0,1.0,50.0
575000.0,53.2766964,-6.259067699999999,3.0,1.0,105.0
475000.0,37.4837582,127.0346389,3.0,1.0,88.0
475000.0,53.3676914,-6.2546857,3.0,1.0,109.0
325000.0,53.2890582,-6.358213583168933,3.0,1.0,85.0
324950.0,53.3948967,-6.3022617,3.0,1.0,111.0
375000.0,53.3159596,-6.2968299,3.0,1.0,95.0
385000.0,53.3592162,-6.284755281582953,2.0,1.0,60.0
380000.0,53.4085711,-6.1767129,3.0,3.0,123.0
550000.0,53.2847585,-6.291148196536166,4.0,1.0,137.0
290000.0,53.4085711,-6.1767129,2.0,2.0,70.0
735000.0,53.3793672,-6.1794377,3.0,1.0,118.0
695000.0,53.2954153,-6.2649637,3.0,3.0,159.0
315000.0,53.3893213,-6.200352,3.0,1.0,65.0
525000.0,53.3680988,-6.2554727,4.0,1.0,127.0
1200000.0,48.8555764,2.2702166,8.0,2.0,185.0
2075000.0,53.2553845,-6.11304,4.0,4.0,251.0
350000.0,53.3398257,-6.2775196,2.0,2.0,92.0
375000.0,53.3291947,-6.2313316,1.0,1.0,50.0
595000.0,53.3610883,-6.2713186,3.0,1.0,110.0
595000.0,53.2701216,-6.1461321,3.0,2.0,116.0
645000.0,53.2612843,-6.1505691,4.0,2.0,130.0
325000.0,53.3877252,-6.246779775590822,2.0,1.0,111.0
369000.0,53.27081635,-6.2335554,4.0,1.0,111.0
360000.0,53.2939976,-6.316246316666679,2.0,2.0,62.0
695000.0,53.3680988,-6.2554727,2.0,2.0,137.0
1395000.0,53.3291947,-6.2313316,4.0,4.0,235.0
425000.0,53.3263097,-6.2780042,2.0,1.0,60.0
275000.0,35.5085531,-78.33936,2.0,1.0,111.0
230000.0,53.3423203,-6.3488839,3.0,1.0,111.0
575000.0,53.3729581,-6.3624744,2.0,3.0,111.0
595000.0,53.2759726,-6.2528294,3.0,2.0,130.0
450000.0,53.3729581,-6.3624744,3.0,2.0,111.0
625000.0,45.37635,-95.678651,3.0,3.0,122.0
275000.0,53.3118481,-6.2744692,1.0,1.0,42.0
895000.0,53.3610883,-6.2713186,5.0,5.0,200.0
395000.0,-43.4782707,172.5920719074373,3.0,2.0,74.0
825000.0,48.509465,-101.8851618,3.0,3.0,102.0
300000.0,53.2699806,-6.3727625,3.0,3.0,100.0
430000.0,53.2835141,-6.3374667,3.0,1.0,111.0
550000.0,-26.0808328,28.1962283,4.0,3.0,127.0
845000.0,53.3479155,-6.3451971,4.0,2.0,111.0
230000.0,53.42008955,-6.3917177085990895,3.0,4.0,125.0
175000.0,53.389167,-6.296944,1.0,1.0,56.0
399950.0,53.3299263,-6.3236515,3.0,1.0,111.0
280000.0,53.35209025,-6.264920670373549,1.0,1.0,45.0
620000.0,53.2988099,-6.2855388,4.0,2.0,111.0
349000.0,53.3996642,-6.3097296,3.0,4.0,137.0
625000.0,53.2914228,-6.3017938,3.0,2.0,130.0
795000.0,53.3098648,-6.2991794,4.0,2.0,136.0
995000.0,53.32799985,-6.220962401377369,2.0,2.0,121.0
725000.0,53.3118481,-6.2744692,3.0,2.0,98.0
485000.0,53.3063016,-6.3646463,4.0,2.0,132.0
375000.0,53.3992645,-6.1512065,3.0,3.0,124.0
450000.0,54.9812653,-1.5978002,3.0,1.0,88.0
2250000.0,53.3216469,-6.2467921,4.0,4.0,310.0
795000.0,53.28869445,-6.13859465,5.0,2.0,167.0
199950.0,51.7094315,0.2453167,1.0,1.0,111.0
299950.0,52.67959755,-7.066966131501799,1.0,1.0,47.0
364950.0,47.67269635,-122.12992754819768,2.0,1.0,111.0
275000.0,53.389167,-6.296944,4.0,2.0,100.0
365000.0,53.2890582,-6.358213583168933,3.0,2.0,93.0
450000.0,53.330214,-6.401686260762332,5.0,3.0,179.0
349950.0,51.6781517,-3.1404356,2.0,1.0,111.0
309950.0,53.274458,-6.3658655045931525,3.0,1.0,111.0
249000.0,53.389167,-6.296944,3.0,1.0,77.0
495000.0,53.2705921,-6.3284704,4.0,3.0,132.0
650000.0,53.2988099,-6.2855388,2.0,2.0,121.0
695000.0,53.2991211,-6.2852334,3.0,1.0,160.0
245000.0,53.3516392,-6.275397009924701,1.0,1.0,43.0
1295000.0,53.3860052,-6.0964886,6.0,5.0,268.0
299000.0,-27.5071036,153.110064,2.0,2.0,55.0
429000.0,51.3367349,0.7253007,3.0,2.0,90.0
535000.0,-26.0808328,28.1962283,3.0,2.0,95.0
225000.0,6.7053776,-1.6203458,1.0,1.0,45.0
295000.0,53.28319515,-6.350669821388891,3.0,2.0,92.0
595000.0,53.3868998,-6.3775408,5.0,5.0,111.0
339950.0,53.32351385,-6.309833681313507,3.0,1.0,111.0
239950.0,53.370138,-6.295904561168243,2.0,2.0,60.0
750000.0,53.3650496,-6.1879261,4.0,1.0,116.0
420000.0,53.3280111,-6.303718449999998,3.0,2.0,100.0
425000.0,53.3265199,-6.2648571,2.0,1.0,111.0
380000.0,53.2799176,-6.3253985,2.0,1.0,82.0
525000.0,53.2278601,-6.1223003,3.0,1.0,105.0
275000.0,53.2878314,-6.3622774,2.0,2.0,107.0
335000.0,53.2988099,-6.2855388,3.0,1.0,80.0
235000.0,53.3971578,-6.2454723,2.0,1.0,70.0
410000.0,46.500886,-63.5884517,2.0,2.0,111.0
325000.0,53.3410462,-6.3072776,2.0,2.0,75.0
525000.0,53.38143455,-6.246925099334277,3.0,1.0,98.0
700000.0,53.3073281,-6.3192687,3.0,2.0,2.0
1450000.0,48.8555764,2.2702166,5.0,3.0,246.0
1450000.0,48.8555764,2.2702166,5.0,2.0,265.0
375000.0,42.6161361,21.4188683,3.0,1.0,105.0
295000.0,53.3889847,-6.2832159,2.0,1.0,93.0
180000.0,53.3553322,-6.2516822,1.0,1.0,32.0
315000.0,53.331282900000005,-6.250160835126174,1.0,1.0,49.0
1250000.0,48.509465,-101.8851618,3.0,3.0,154.0
315000.0,46.9455428,7.4367477,1.0,1.0,54.0
349950.0,53.3949756,-6.1591793,3.0,1.0,111.0
299950.0,53.3893213,-6.200352,3.0,1.0,111.0
320000.0,51.8750216,-8.3413808,2.0,2.0,111.0
275000.0,53.3375915,-6.3300044,3.0,2.0,117.0
320000.0,52.4961269,-3.3505075,2.0,1.0,69.0
224950.0,53.3948616,-6.2651936,4.0,1.0,111.0
450000.0,53.3933339,-6.3670822,3.0,3.0,130.0
2850000.0,51.8483695,-8.3333967,6.0,5.0,433.0
495000.0,53.2890582,-6.358213583168933,3.0,2.0,118.0
975000.0,53.3291947,-6.2313316,4.0,3.0,188.0
1050000.0,53.29700515,-6.187014588900492,4.0,2.0,165.0
2950000.0,53.3086291,-6.1966518,5.0,4.0,455.0
375000.0,53.3860651,-6.0653482,2.0,1.0,64.0
975000.0,53.3055697,-6.2368608,2.0,1.0,80.0
680000.0,53.3055697,-6.2368608,2.0,1.0,80.0
1675000.0,53.3291947,-6.2313316,6.0,3.0,290.0
1245000.0,53.32799985,-6.220962401377369,3.0,3.0,166.0
675000.0,53.2944597,-6.1782542,3.0,1.0,120.0
415000.0,53.2878314,-6.3622774,3.0,2.0,111.0
210000.0,53.383333,-6.416667,2.0,2.0,111.0
895000.0,53.3018639,-6.1788342,4.0,2.0,150.0
240000.0,53.3971578,-6.2454723,2.0,2.0,111.0
229000.0,53.3219624,-6.3942689,2.0,1.0,111.0
375000.0,53.28504485,-6.12585805,1.0,1.0,37.0
2950000.0,53.3086291,-6.1966518,5.0,4.0,455.0
595000.0,40.4562165,-74.4432073,2.0,2.0,90.0
430000.0,53.3566914,-6.2409766,3.0,1.0,83.0
249950.0,53.389167,-6.296944,2.0,2.0,111.0
275000.0,44.4096788,-95.4105611,2.0,2.0,78.0
230000.0,53.2878314,-6.3622774,2.0,2.0,111.0
250000.0,53.3572047,-6.2581216,2.0,1.0,111.0
494950.0,53.3018639,-6.1788342,3.0,2.0,111.0
549000.0,53.3612774,-6.2727111,4.0,2.0,127.0
239000.0,53.4050212,-6.2904717,3.0,2.0,95.0
219000.0,41.828439018458106,-71.45380340003155,1.0,1.0,111.0
445000.0,53.2536623,-6.127931,4.0,2.0,97.0
260000.0,53.389167,-6.296944,2.0,2.0,73.0
425000.0,53.3513523,-6.3694268,4.0,1.0,151.0
520000.0,53.2838787,-6.3181903,4.0,3.0,122.0
675000.0,53.3676501,-6.240278579080783,3.0,2.0,131.0
215000.0,52.1535955,1.0537877767908912,1.0,1.0,111.0
475000.0,53.2812377,-6.1231083,2.0,2.0,68.0
285000.0,35.5085531,-78.33936,2.0,1.0,111.0
445000.0,53.3410462,-6.3072776,3.0,2.0,90.0
330000.0,53.3703832,-6.291675024133019,4.0,2.0,90.0
325000.0,53.2506316,-6.143518570936395,2.0,2.0,70.0
1850000.0,53.2045929,-6.123134772270237,4.0,4.0,367.0
350000.0,53.3801975,-6.1751462,2.0,2.0,62.0
325000.0,53.2878512,-6.24577,1.0,1.0,59.0
375000.0,53.3372335,-6.2500708,1.0,1.0,57.0
695000.0,53.34521535,-6.237371404360211,3.0,2.0,103.0
300000.0,53.32698875,-6.382684684925566,3.0,2.0,111.0
165000.0,53.389167,-6.296944,1.0,1.0,45.0
1195000.0,53.3572123,-6.26804,9.0,8.0,315.0
259000.0,53.4085711,-6.1767129,2.0,2.0,69.0
795000.0,40.4562165,-74.4432073,3.0,3.0,142.0
274950.0,53.3343231,-6.3128075,2.0,1.0,111.0
215000.0,25.7824746,-80.1906637,2.0,2.0,111.0
160000.0,56.073947,-118.3797878,3.0,2.0,25.0
740000.0,53.38288395,-6.365193200008841,5.0,2.0,111.0
395000.0,53.3628938,-6.2539052,2.0,1.0,52.0
635000.0,42.6161361,21.4188683,3.0,2.0,142.0
425000.0,30.0860459,-94.1018461,3.0,2.0,82.0
245000.0,53.380004,-6.3979347,2.0,2.0,111.0
1250000.0,53.2875696,-6.130045,4.0,2.0,169.0
285000.0,53.3554928,-6.257631491466562,2.0,1.0,69.0
649950.0,53.3293281,-6.3012682,4.0,3.0,111.0
225000.0,53.3375915,-6.3300044,2.0,1.0,71.0
295000.0,53.3837871,-6.3140154,3.0,2.0,8.0
199000.0,53.3366068,-6.3289424,2.0,1.0,55.0
295000.0,53.3837871,-6.3140154,3.0,1.0,111.0
895000.0,53.27149725,-6.127746185463941,4.0,2.0,182.0
895000.0,53.277944,-6.102613273870334,3.0,2.0,98.0
4250000.0,53.2553845,-6.11304,5.0,3.0,415.0
275000.0,53.3971578,-6.2454723,2.0,2.0,111.0
290000.0,53.42008955,-6.3917177085990895,4.0,3.0,111.0
295000.0,53.2464306,-6.143359895009375,2.0,2.0,63.0
315000.0,53.3330689,-6.2752402,2.0,1.0,60.0
375000.0,53.2891457,-6.2433756,1.0,1.0,60.0
395000.0,53.3610883,-6.2713186,2.0,2.0,59.0
550000.0,-26.0808328,28.1962283,2.0,1.0,85.0
375000.0,42.6161361,21.4188683,3.0,3.0,97.0
239000.0,53.3664888,-6.3053146,1.0,1.0,42.0
275000.0,53.335572,-6.3299496,2.0,1.0,111.0
325000.0,53.3299263,-6.3236515,3.0,1.0,111.0
795000.0,53.2624671,-6.133145,5.0,3.0,190.0
395000.0,53.299731,-6.2858086,2.0,1.0,62.0
270000.0,53.3153249,-6.4017661,2.0,1.0,59.0
260000.0,53.290655,-6.3846671,3.0,1.0,111.0
215000.0,42.548466,-82.874217,1.0,1.0,41.0
275000.0,45.37635,-95.678651,1.0,1.0,47.0
547500.0,53.32799985,-6.220962401377369,2.0,2.0,90.0
290000.0,53.3082143,-6.4068216,3.0,2.0,105.0
1200000.0,53.2988099,-6.2855388,5.0,2.0,257.0
735000.0,53.3346706,-6.2662243,3.0,3.0,142.0
450000.0,53.351643,-6.3477933,3.0,2.0,94.0
475000.0,35.5085531,-78.33936,4.0,3.0,110.0
995000.0,53.2747217,-6.1927577,5.0,4.0,267.0
495000.0,53.3410462,-6.3072776,2.0,3.0,118.0
295000.0,53.341944,-6.226389,2.0,1.0,43.0
249950.0,53.3971578,-6.2454723,2.0,2.0,111.0
435000.0,53.3018639,-6.1788342,2.0,2.0,72.0
485000.0,53.2927477,-6.2293398,2.0,2.0,94.0
249950.0,53.4104332,-6.4404037,2.0,2.0,111.0
295000.0,53.2845841,-6.3828419,3.0,2.0,85.0
315000.0,53.27857335,-6.387316600000007,4.0,3.0,115.0
195000.0,-43.4782707,172.5920719074373,2.0,2.0,61.0
495000.0,53.31110195,-6.282279798722576,2.0,1.0,47.0
2150000.0,51.6771315,-8.5242855,4.0,5.0,319.0
525000.0,46.9455428,7.4367477,2.0,2.0,102.0
399000.0,53.2700544,-6.3317825,3.0,3.0,126.0
290000.0,42.64377981632653,-71.31805997959184,1.0,1.0,66.0
725000.0,53.3086291,-6.1966518,3.0,2.0,92.0
800000.0,53.389167,-6.296944,5.0,5.0,220.0
575000.0,53.2605155,-6.2183582,3.0,3.0,140.0
285000.0,53.4002236,-6.1503527,3.0,2.0,111.0
360000.0,55.9528635,-3.1145573,1.0,1.0,51.0
394950.0,53.4085711,-6.1767129,3.0,3.0,111.0
395000.0,53.38620465,-6.301045199999998,3.0,2.0,111.0
400000.0,53.3215013,-6.31689055,3.0,2.0,116.0
265000.0,53.3152255,-6.4012411,2.0,1.0,111.0
1100000.0,53.33109275,-6.224647949999996,3.0,3.0,196.0
295000.0,54.9812653,-1.5978002,2.0,2.0,91.0
865000.0,53.32799985,-6.220962401377369,3.0,1.0,144.0
545000.0,53.2880305,-6.3215267,3.0,1.0,102.0
525000.0,53.2626523,-6.216177794453483,3.0,2.0,111.0
595000.0,53.3817598,-6.0694279710559,3.0,1.0,112.0
495000.0,53.3872088,-6.1377899,3.0,1.0,88.0
225000.0,51.5108416,-0.1153549,1.0,1.0,35.0
254950.0,53.389167,-6.296944,3.0,2.0,111.0
595000.0,53.2988099,-6.2855388,4.0,3.0,124.0
995000.0,53.3335925,-6.2197271,3.0,1.0,122.0
375000.0,53.3099564,-6.2631069,2.0,1.0,56.0
295000.0,53.3018639,-6.1788342,1.0,1.0,45.0
320000.0,53.3584282,-6.2416181,2.0,2.0,70.0
274950.0,53.383333,-6.416667,3.0,2.0,111.0
274950.0,53.383333,-6.416667,3.0,2.0,111.0
595000.0,53.28265815,-6.14891923192971,4.0,2.0,143.0
595000.0,53.2922794,-6.1360079,3.0,1.0,107.0
245000.0,37.4718153,-4.4335616,1.0,1.0,47.0
2950000.0,53.3297489,-6.2512636000000015,5.0,2.0,335.0
1100000.0,53.31652905,-6.274271,4.0,4.0,186.0
750000.0,53.3018639,-6.1788342,6.0,4.0,181.0
219000.0,53.389167,-6.296944,2.0,2.0,68.0
325000.0,45.4258616,-75.4310808,2.0,2.0,69.0
275000.0,53.3178494,-6.3043805,2.0,1.0,62.0
245000.0,45.4258616,-75.4310808,1.0,1.0,47.0
475000.0,53.3768332,-6.1850061,3.0,1.0,83.0
499950.0,53.30141175,-6.32659305,3.0,1.0,109.0
750000.0,53.3135572,-6.274103766666666,3.0,4.0,120.0
575000.0,53.2838787,-6.3181903,4.0,2.0,108.0
525000.0,-43.4782707,172.5920719074373,3.0,3.0,108.0
550000.0,43.663523,-79.411706,3.0,3.0,74.0
1000000.0,53.2553845,-6.11304,4.0,3.0,147.0
295000.0,53.352123250000005,-6.233383890387797,2.0,2.0,53.0
350000.0,51.8483695,-8.3333967,2.0,1.0,64.0
360000.0,46.9455428,7.4367477,2.0,2.0,59.0
330000.0,53.3934422,-6.4086369,3.0,2.0,111.0
259950.0,53.2838787,-6.3181903,1.0,1.0,48.0
725000.0,53.2747217,-6.1927577,4.0,3.0,121.0
395000.0,53.299731,-6.2858086,2.0,1.0,58.0
5275000.0,53.352846,-6.2489505,35.0,24.0,111.0
225000.0,51.527688,-0.0586099504536858,1.0,1.0,38.0
1725000.0,53.3554,-6.2660199,10.0,7.0,535.0
1295000.0,53.29018265,-6.146244339765627,4.0,1.0,174.0
385000.0,53.3160562,-6.2990949,3.0,1.0,79.0
995000.0,53.352846,-6.2489505,7.0,4.0,170.0
495000.0,42.6161361,21.4188683,4.0,2.0,149.0
1695000.0,53.3858337,-6.0651186,4.0,3.0,253.0
650000.0,53.2922794,-6.1360079,2.0,1.0,77.0
285000.0,53.35854325,-6.244705200000006,1.0,1.0,111.0
335000.0,53.3099226,-6.3666634,2.0,1.0,72.0
595000.0,53.2915345,-6.156980391277434,2.0,1.0,68.0
1295000.0,53.3018639,-6.1788342,4.0,3.0,207.0
295000.0,53.3134398,-6.405932,3.0,1.0,86.0
1350000.0,53.3322815,-6.222061,3.0,2.0,161.0
295000.0,53.2988099,-6.2855388,1.0,1.0,46.0
220000.0,40.7569558,-111.9020796,1.0,1.0,43.0
1100000.0,53.3318894,-6.2545184,3.0,2.0,149.0
725000.0,53.3609416,-6.1982059,2.0,2.0,128.0
324950.0,53.3290597,-6.2902356,2.0,1.0,111.0
995000.0,45.37635,-95.678651,7.0,2.0,290.0
214950.0,53.389167,-6.296944,2.0,2.0,111.0
220000.0,53.36003504999999,-6.241130814835166,2.0,1.0,36.0
295000.0,53.3951824,-6.3745347,3.0,2.0,111.0
399000.0,53.2878314,-6.3622774,4.0,3.0,125.0
595000.0,53.3618078,-6.2778798,3.0,3.0,102.0
260000.0,53.2806945,-6.408604071543827,3.0,2.0,98.0
375000.0,53.3410462,-6.3072776,2.0,2.0,80.0
350000.0,53.3416756,-6.3154882,2.0,1.0,55.0
1095000.0,53.266813,-6.1838379,5.0,2.0,277.0
7250000.0,53.2756245,-6.1032043,4.0,4.0,384.0
250000.0,47.7121171,1.9411401,2.0,1.0,45.0
900000.0,53.2812377,-6.1231083,4.0,2.0,169.0
6900000.0,53.2756245,-6.1032043,5.0,5.0,655.0
650000.0,-43.4782707,172.5920719074373,4.0,1.0,134.0
1300000.0,53.3291947,-6.2313316,3.0,2.0,111.0
360000.0,54.9812653,-1.5978002,3.0,2.0,111.0
399000.0,53.3801975,-6.1751462,2.0,1.0,78.0
325000.0,53.3029277,-6.3761017,2.0,1.0,51.0
1450000.0,53.3018639,-6.1788342,4.0,4.0,232.0
1150000.0,53.3018639,-6.1788342,4.0,3.0,275.0
244000.0,53.2878314,-6.3622774,2.0,2.0,111.0
315000.0,52.4961269,-3.3505075,2.0,2.0,77.0
1045000.0,53.29447915,-6.20548045300457,4.0,2.0,125.0
1300000.0,53.3193801,-6.2348778,4.0,3.0,138.0
330000.0,7.4929263,-58.7794688,1.0,1.0,61.0
1750000.0,48.8555764,2.2702166,3.0,2.0,215.0
1095000.0,53.2812377,-6.1231083,4.0,3.0,190.0
675000.0,53.3291947,-6.2313316,3.0,2.0,145.0
325000.0,53.2922794,-6.1360079,2.0,1.0,68.0
895000.0,53.3680988,-6.2554727,4.0,3.0,180.0
595000.0,40.4562165,-74.4432073,3.0,1.0,81.0
260000.0,53.3868998,-6.3775408,2.0,2.0,64.0
695000.0,53.2884307,-6.126215011607295,2.0,2.0,85.0
299950.0,53.3255602,-6.300137,2.0,1.0,111.0
260000.0,53.3971578,-6.2454723,2.0,2.0,66.0
895000.0,53.2652666,-6.214030400000006,5.0,3.0,208.0
775000.0,53.26161635,-6.136290970655651,4.0,2.0,111.0
395000.0,53.28981825,-6.243488849999997,2.0,1.0,56.0
375000.0,53.3610883,-6.2713186,2.0,1.0,68.0
275000.0,53.3610883,-6.2713186,2.0,1.0,43.0
399000.0,53.3948612,-6.1635775,4.0,2.0,182.0
239950.0,53.2502194,-1.3747428,1.0,1.0,51.0
745000.0,53.2891203,-6.2073096,4.0,3.0,140.0
2300000.0,53.2922794,-6.1360079,5.0,4.0,367.0
595000.0,53.2900136,-6.312418545229965,4.0,3.0,135.0
825000.0,53.3079789,-6.239809,4.0,2.0,135.0
745000.0,51.6771315,-8.5242855,2.0,3.0,110.0
1425000.0,53.3213677,-6.2629933,3.0,3.0,164.0
280000.0,6.7053776,-1.6203458,2.0,2.0,111.0
350000.0,45.37635,-95.678651,2.0,1.0,66.0
675000.0,53.2553845,-6.11304,4.0,3.0,130.0
825000.0,53.3692087,-6.3957628,4.0,2.0,151.0
295000.0,53.4015041,-6.1423821,2.0,2.0,62.0
295000.0,53.3510298,-6.240045523006135,1.0,2.0,68.0
269950.0,53.389167,-6.296944,3.0,3.0,111.0
650000.0,53.2891457,-6.2433756,2.0,2.0,106.0
525000.0,53.33392605,-6.2515803499627935,2.0,1.0,85.0
499950.0,40.133153,-75.9646642,4.0,3.0,111.0
279000.0,53.3475905,-6.2591013,1.0,1.0,41.0
675000.0,48.509465,-101.8851618,2.0,2.0,103.0
350000.0,44.4096788,-95.4105611,1.0,2.0,111.0
